City,Category Name,Avg Growth Rate
BEDFORD,STRAIGHT RYE WHISKIES,4.166666666666667
CENTRAL CITY,IMPORTED DISTILLED SPIRIT SPECIALTY,4.166285714285714
RUNNELLS,100% AGAVE TEQUILA,4.153374233128835
SLATER,IOWA SPIRITS MANUFACTURERS,4.149421390057802
MOUNT VERNON,SINGLE BARREL BOURBON WHISKIES,4.147845619941655
VICTOR,COFFEE LIQUEURS,4.14537299019141
EARLY,AMERICAN CORDIALS & LIQUEUR,4.138267181086271
BALDWIN,IOWA SPIRITS MANUFACTURERS,4.127008547008547
ROLAND,IMPORTED DRY GINS,4.12352750190159
HARTLEY,IMPORTED BRANDIES,4.122419777589062
COLESBURG,STRAIGHT BOURBON WHISKIES,4.117550906034
GRAND MOUNDS,IMPORTED FLAVORED VODKA,4.110981308411215
CHARLES CITY,AMERICAN DISTILLED SPIRIT SPECIALTY,4.1090857142857145
ELDON,AMERICAN FLAVORED VODKA,4.107281279947642
FARLEY,AMERICAN CORDIALS & LIQUEUR,4.1005254515599345
KINGSLEY,TEMPORARY & SPECIALTY PACKAGES,4.099855395221993
OGDEN,AMERICAN SCHNAPPS,4.095287390440247
DYERSVILLE,IOWA SPIRITS MANUFACTURERS,4.088131610894635
MAQUOKETA,AMERICAN DISTILLED SPIRIT SPECIALTY,4.07
SUMNER,IMPORTED BRANDIES,4.068417222154318
ATKINS,TEMPORARY & SPECIALTY PACKAGES,4.067294920966974
VINTON,NEUTRAL GRAIN SPIRITS FLAVORED,4.065790079159085
ST ANSGAR,IOWA SPIRITS MANUFACTURERS,4.0485998468302205
HAMBURG,FLAVORED RUM,4.041364570226774
WAUKON,AMERICAN SLOE GINS,4.018055555555556
BONDURANT,BOTTLED IN BOND BOURBON,4.0132943508865715
BROOKLYN,AMERICAN SCHNAPPS,4.012158812863344
BROOKLYN,WHISKEY LIQUEUR,4.008374885831063
WELLSBURG,MIXTO TEQUILA,4.0
WEST LIBERTY,BOTTLED IN BOND BOURBON,4.0
CLIVE,FLAVORED GIN,4.0
LE GRAND,TRIPLE SEC,4.0
OAKLAND,NEUTRAL GRAIN SPIRITS FLAVORED,4.0
SHELBY,COCKTAILS/RTD,3.9950419527078567
JEWELL,TEMPORARY & SPECIALTY PACKAGES,3.993521494576136
GREENE,IMPORTED CORDIALS & LIQUEUR,3.992135937241768
MONTROSE,AMERICAN DRY GINS,3.9892768107163867
HULL,CANADIAN WHISKIES,3.972588214931163
LE CLAIRE,IMPORTED BRANDIES,3.963371811002142
URBANA,TEMPORARY & SPECIALTY PACKAGES,3.9578910634397966
ESSEX,BLENDED WHISKIES,3.9476328308972306
CRESCENT,TEMPORARY & SPECIALTY PACKAGES,3.942547207713941
LOST NATION,GOLD RUM,3.9421052631578943
LENOX,IMPORTED BRANDIES,3.92630665173087
OSAGE,TEMPORARY & SPECIALTY PACKAGES,3.9115449618276688
OTHO,WHITE RUM,3.9105960396493695
MONTROSE,IMPORTED FLAVORED VODKA,3.89674948289837
SPENCER,IOWA SPIRITS MANUFACTURERS,3.895070361725788
ALBERT CITY,STRAIGHT BOURBON WHISKIES,3.8941269841269843
MONROE,SCOTCH WHISKIES,3.8914785763411506
LE CLAIRE,TEMPORARY & SPECIALTY PACKAGES,3.8892560925826865
LISBON,TEMPORARY & SPECIALTY PACKAGES,3.88468299893468
GILBERTVILLE,IMPORTED BRANDIES,3.878916515059632
MECHANICSVILLE,IMPORTED CORDIALS & LIQUEUR,3.8680981595092017
SHUEYVILLE,NEUTRAL GRAIN SPIRITS FLAVORED,3.8596100764979373
BONDURANT,TEMPORARY & SPECIALTY PACKAGES,3.858695713600509
JEWELL,IMPORTED CORDIALS & LIQUEUR,3.856826441431892
NICHOLS,IOWA SPIRITS MANUFACTURERS,3.845406681190995
GRISWOLD,TEMPORARY & SPECIALTY PACKAGES,3.8432370586381217
FORT MADISON,IMPORTED DISTILLED SPIRIT SPECIALTY,3.8409067928253795
BRITT,SINGLE MALT SCOTCH,3.8390037216195743
APLINGTON,AMERICAN DRY GINS,3.8379249372575868
EDDYVILLE,IOWA SPIRITS MANUFACTURERS,3.8355555555555556
SULLY,100% AGAVE TEQUILA,3.8275862068965516
HUMESTON,AMERICAN CORDIALS & LIQUEUR,3.8083523598203475
MOUNT AYR,IMPORTED BRANDIES,3.8012691595140438
PRAIRIE CITY,IRISH WHISKIES,3.800242522231205
WEST LIBERTY,IMPORTED DISTILLED SPIRIT SPECIALTY,3.8
DALLAS CENTER,COCKTAILS/RTD,3.7997853884935915
INWOOD,AGED DARK RUM,3.7884444444444445
CARROLL,SPECIAL ORDER ITEMS,3.781095159446067
OELWEIN,IMPORTED CORDIALS & LIQUEURS,3.7777777777777777
MORNING SUN,IOWA SPIRITS MANUFACTURERS,3.7709197068250377
NEWTON,SPECIAL ORDER ITEMS,3.766181855882328
BONDURANT,NEUTRAL GRAIN SPIRITS FLAVORED,3.7647749988399197
NEW HAMPTON,IOWA SPIRITS MANUFACTURERS,3.7498167105709284
MARTENSDALE,MIXTO TEQUILA,3.7459361830222764
OSAGE,AMERICAN SLOE GINS,3.7333333333333325
DOON,NEUTRAL GRAIN SPIRITS,3.7256944444444446
SIOUX RAPIDS,TEMPORARY & SPECIALTY PACKAGES,3.7221679917729666
DAVENPORT,AMERICAN DISTILLED SPIRIT SPECIALTY,3.7192367289467145
GREENFIELD,TEMPORARY & SPECIALTY PACKAGES,3.715644353910143
CORYDON,COFFEE LIQUEURS,3.713466420678653
MURRAY,AMERICAN SCHNAPPS,3.7058823529411766
WALCOTT,IOWA SPIRITS MANUFACTURERS,3.6988490961811338
BALDWIN,TENNESSEE WHISKIES,3.6873972435773963
HAMPTON,MEZCAL,3.6837202975798915
NORWAY,TEMPORARY & SPECIALTY PACKAGES,3.6757047156365634
CAMANCHE,STRAIGHT RYE WHISKIES,3.6590044999313327
EVANSDALE,IMPORTED CORDIALS & LIQUEURS,3.6555555555555554
MAPLETON,BOTTLED IN BOND BOURBON,3.645390070921986
CONRAD,GOLD RUM,3.6440071935352703
ROCK RAPIDS,NEUTRAL GRAIN SPIRITS FLAVORED,3.6402530655716716
NORTH ENGLISH,IMPORTED DRY GINS,3.637079455389587
COLO,AMERICAN FLAVORED VODKA,3.6331738884303415
WEST BRANCH,AGED DARK RUM,3.625333333333333
HAMPTON,NEUTRAL GRAIN SPIRITS FLAVORED,3.6225467483789946
HUMESTON,AMERICAN FLAVORED VODKA,3.6113907194832464
MELCHER-DALLAS,SINGLE MALT SCOTCH,3.5870723740759836
ELK RUN HEIGHTS,WHITE RUM,3.5862662736428397
HUBBARD,IMPORTED DRY GINS,3.5766397227278315
DALLAS CENTER,FLAVORED RUM,3.571493668751838
URBANA,COFFEE LIQUEURS,3.5633127994524303
HUDSON,SINGLE MALT SCOTCH,3.561195932483381
ACKLEY,IMPORTED DRY GINS,3.561025641025641
ZWINGLE,IMPORTED CORDIALS & LIQUEUR,3.5609241096383926
SIGOURNEY,BOTTLED IN BOND BOURBON,3.5579652208271852
CLEARLAKE,NEUTRAL GRAIN SPIRITS FLAVORED,3.555352258446071
BUFFALO CENTER,AMERICAN DISTILLED SPIRIT SPECIALTY,3.5551656575188066
PACIFIC JUNCTION,IMPORTED VODKAS,3.5534005756677316
TABOR,IMPORTED SCHNAPPS,3.5524695605884626
NICHOLS,100% AGAVE TEQUILA,3.552082820197044
HAZLETON,TEMPORARY & SPECIALTY PACKAGES,3.5471003678546356
LENOX,SINGLE MALT SCOTCH,3.5405594747990423
LE CLAIRE,NEUTRAL GRAIN SPIRITS FLAVORED,3.538123319692333
NORTH ENGLISH,AMERICAN CORDIALS & LIQUEUR,3.525890063459436
CHARITON,NEUTRAL GRAIN SPIRITS FLAVORED,3.520980534329539
ADAIR,IMPORTED FLAVORED VODKA,3.5180527399551997
OELWEIN,IMPORTED BRANDIES,3.513076768355688
SUTHERLAND,COFFEE LIQUEURS,3.5101731392771924
SANBORN,IMPORTED DRY GINS,3.5082540904574935
LOST NATION,IMPORTED CORDIALS & LIQUEUR,3.506190667933476
PRIMGHAR,100% AGAVE TEQUILA,3.5054388404754855
MITCHELLVILLE,IRISH WHISKIES,3.5
TOLEDO,FLAVORED GIN,3.4999999999999996
PEOSTA,IOWA SPIRITS MANUFACTURERS,3.4983729571266373
MARTELLE,IMPORTED CORDIALS & LIQUEUR,3.496249359362624
GUTTENBERG,BOTTLED IN BOND BOURBON,3.4888740272373537
WELLSBURG,STRAIGHT BOURBON WHISKIES,3.4845077874106143
PRAIRIE CITY,BLENDED WHISKIES,3.4843584790960187
EMMETSBURG,FLAVORED GIN,3.4827888743699837
MEDIAPOLIS,IOWA SPIRITS MANUFACTURERS,3.4776216994128433
AUDUBON,SINGLE BARREL BOURBON WHISKIES,3.4752800350639172
TREYNOR,BLENDED WHISKIES,3.4531903088164824
GRAND MOUNDS,FLAVORED RUM,3.451700534062892
NORTH ENGLISH,SINGLE BARREL BOURBON WHISKIES,3.448187516187516
GARWIN,STRAIGHT BOURBON WHISKIES,3.4445661067382933
BUFFALO,IRISH WHISKIES,3.4441450544515555
ELY,IMPORTED CORDIALS & LIQUEUR,3.4378740751911803
CHEROKEE,AMERICAN DISTILLED SPIRIT SPECIALTY,3.4364575951372687
EDDYVILLE,FLAVORED RUM,3.4342707481627435
SAGEVILLE,MIXTO TEQUILA,3.42607475497
IOWA FALLS,IOWA SPIRITS MANUFACTURERS,3.418464755303814
MONTEZUMA,BOTTLED IN BOND BOURBON,3.416573499702911
BELMOND,IOWA SPIRITS MANUFACTURERS,3.40885103205674
GRAND JUNCTION,IMPORTED CORDIALS & LIQUEUR,3.4
BUFFALO CENTER,TEMPORARY & SPECIALTY PACKAGES,3.3975529045574127
WHEATLAND,MIXTO TEQUILA,3.3946116894352034
ORANGE CITY,BOTTLED IN BOND BOURBON,3.388333333333333
BROOKLYN,FLAVORED RUM,3.3654426021072905
ALGONA,BOTTLED IN BOND BOURBON,3.3577468660631253
MADRID,TEMPORARY & SPECIALTY PACKAGES,3.352711083834111
BLAIRSTOWN,NEUTRAL GRAIN SPIRITS FLAVORED,3.35
FORT MADISON,FLAVORED GIN,3.3480826896124634
GRAND MOUNDS,IMPORTED SCHNAPPS,3.3432517835748956
GARNER,NEUTRAL GRAIN SPIRITS FLAVORED,3.338583574879227
CENTRAL CITY,GOLD RUM,3.33258388101003
DECORAH,IMPORTED DISTILLED SPIRIT SPECIALTY,3.3306261445494774
CARLISLE,BOTTLED IN BOND BOURBON,3.324723017181489
JOHNSTON,BOTTLED IN BOND BOURBON,3.3232908763885045
DELMAR,CREAM LIQUEURS,3.3214848088030777
RIVERSIDE,AGED DARK RUM,3.3205128205128203
CENTRAL CITY,SINGLE BARREL BOURBON WHISKIES,3.3204772188920058
SHEFFIELD,AMERICAN DRY GINS,3.308008213552361
ST ANSGAR,TEMPORARY & SPECIALTY PACKAGES,3.306935723665344
BUFFALO,100% AGAVE TEQUILA,3.3017241379310347
GLIDDEN,100% AGAVE TEQUILA,3.3011257322203424
LEON,IOWA SPIRITS MANUFACTURERS,3.2980152575612696
ALTA,TEMPORARY & SPECIALTY PACKAGES,3.285601968274124
GOWRIE,IOWA SPIRITS MANUFACTURERS,3.2824324897183637
ACKLEY,IOWA SPIRITS MANUFACTURERS,3.2806720961345843
SIBLEY,TEMPORARY & SPECIALTY PACKAGES,3.268197178376767
VILLISCA,WHISKEY LIQUEUR,3.2674326377069667
MONTICELLO,SPECIAL ORDER ITEMS,3.2532472752013746
ARMSTRONG,AMERICAN BRANDIES,3.2505823452946947
TIFFIN,IMPORTED FLAVORED VODKA,3.2503706505181156
BUFFALO CENTER,BOTTLED IN BOND BOURBON,3.25
HULL,FLAVORED RUM,3.247767971858968
COGGON,IMPORTED CORDIALS & LIQUEUR,3.241486031209156
CARROLL,NEUTRAL GRAIN SPIRITS FLAVORED,3.2361338068504435
HUXLEY,TEMPORARY & SPECIALTY PACKAGES,3.2254167437138563
COLESBURG,SPICED RUM,3.223401501423764
WEST UNION,TEMPORARY & SPECIALTY PACKAGES,3.222828396564418
ALBION,AMERICAN SCHNAPPS,3.2183333333333337
LE MARS,NEUTRAL GRAIN SPIRITS FLAVORED,3.2163194440390317
BANCROFT,MEZCAL,3.2142857142857144
ESSEX,AMERICAN BRANDIES,3.213587921847247
COON RAPIDS,IMPORTED FLAVORED VODKA,3.2120946734932185
GEORGE,COCKTAILS/RTD,3.2101911167569956
HILLS,FLAVORED RUM,3.2078121013737606
ANKENY,AMERICAN DISTILLED SPIRIT SPECIALTY,3.206450911283197
RAYMOND,IMPORTED BRANDIES,3.204542706790558
BLAIRSTOWN,WHITE RUM,3.202183935410874
DEWITT,AMERICAN DISTILLED SPIRIT SPECIALTY,3.1992152127980686
POLK CITY,BOTTLED IN BOND BOURBON,3.198944087789978
CARTER LAKE,STRAIGHT RYE WHISKIES,3.1853873049464987
HAMPTON,IMPORTED CORDIALS & LIQUEURS,3.1833333333333336
AFTON,IMPORTED BRANDIES,3.1819284414796845
TREYNOR,IMPORTED BRANDIES,3.1819284414796845
MITCHELLVILLE,WHITE RUM,3.179176755447942
LE CLAIRE,AMERICAN DISTILLED SPIRIT SPECIALTY,3.1616666666666666
GLENWOOD,IOWA SPIRITS MANUFACTURERS,3.1594399602009733
WAVERLY,AMERICAN DISTILLED SPIRIT SPECIALTY,3.1540451388888893
WOODWARD,AMERICAN BRANDIES,3.151639344262295
MEDIAPOLIS,NEUTRAL GRAIN SPIRITS FLAVORED,3.1473922902494333
GLENWOOD,NEUTRAL GRAIN SPIRITS FLAVORED,3.1446770733428653
FAYETTE,IMPORTED CORDIALS & LIQUEUR,3.1413848541549108
ALLERTON,STRAIGHT RYE WHISKIES,3.1391993536348433
MEDIAPOLIS,SINGLE MALT SCOTCH,3.1331992100593435
VAN HORNE,STRAIGHT BOURBON WHISKIES,3.1246185505724395
MADRID,NEUTRAL GRAIN SPIRITS,3.107271192146065
DALLAS CENTER,100% AGAVE TEQUILA,3.1053540329402396
WINTERSET,BOTTLED IN BOND BOURBON,3.10233593640187
DAYTON,TEMPORARY & SPECIALTY PACKAGES,3.0994906747315443
WINFIELD,CREAM LIQUEURS,3.098246606173263
GILMORE CITY,MIXTO TEQUILA,3.09470827501386
FAIRFIELD,IMPORTED DISTILLED SPIRIT SPECIALTY,3.0909740840035753
POLK CITY,SPECIAL ORDER ITEMS,3.0895034149160874
MAQUOKETA,SPECIAL ORDER ITEMS,3.086492688044854
EDDYVILLE,IRISH WHISKIES,3.086320887561843
FARLEY,IMPORTED BRANDIES,3.0811965811965814
ALGONA,IMPORTED DISTILLED SPIRIT SPECIALTY,3.070473953334778
TABOR,100% AGAVE TEQUILA,3.066995073891626
JESUP,IMPORTED BRANDIES,3.045642910563956
GRAND MOUNDS,IMPORTED BRANDIES,3.0408825265035437
OELWEIN,AGED DARK RUM,3.039874255459961
VAN HORNE,IMPORTED SCHNAPPS,3.0383501812324805
HUBBARD,TEMPORARY & SPECIALTY PACKAGES,3.0365737804150075
ST LUCAS,TEMPORARY & SPECIALTY PACKAGES,3.0353741455388525
WINTERSET,SPECIAL ORDER ITEMS,3.0331741115716824
EDDYVILLE,BLENDED WHISKIES,3.028405424451936
SPIRIT LAKE,SPECIAL ORDER ITEMS,3.027867732267644
SEYMOUR,CREAM LIQUEURS,3.0238536442561865
NEW HAMPTON,TEMPORARY & SPECIALTY PACKAGES,3.0238253702417737
INWOOD,BOTTLED IN BOND BOURBON,3.018104541470318
SAINT ANSGAR,TEMPORARY & SPECIALTY PACKAGES,3.0155182165083807
WILLIAMSBURG,AMERICAN CORDIALS & LIQUEUR,3.0032858597765997
OSKALOOSA,AMERICAN DISTILLED SPIRIT SPECIALTY,3.0030830060195086
COLFAX,BOTTLED IN BOND BOURBON,3.0
MURRAY,AMERICAN CORDIALS & LIQUEUR,3.0
OSSIAN,IMPORTED DRY GINS,3.0
AFTON,IRISH WHISKIES,3.0
FONTANELLE,IRISH WHISKIES,3.0
ELMA,IMPORTED DRY GINS,3.0
MOUNT AYR,AMERICAN SLOE GINS,3.0
ROCK VALLEY,BOTTLED IN BOND BOURBON,3.0
SPIRIT LAKE,IMPORTED CORDIALS & LIQUEURS,3.0
HAZLETON,STRAIGHT RYE WHISKIES,3.0
POMEROY,IMPORTED DRY GINS,3.0
FONTANELLE,IMPORTED CORDIALS & LIQUEUR,3.0
DEWITT,FLAVORED GIN,2.99412082259652
SHUEYVILLE,SINGLE BARREL BOURBON WHISKIES,2.9932708820619927
STRATFORD,SCOTCH WHISKIES,2.9923995656894684
BANCROFT,BOTTLED IN BOND BOURBON,2.9921997223338415
STUART,IOWA SPIRITS MANUFACTURERS,2.98971327396891
HUXLEY,SINGLE BARREL BOURBON WHISKIES,2.9821833148492796
SAC CITY,SINGLE BARREL BOURBON WHISKIES,2.980609187590398
FORT MADISON,SPECIAL ORDER ITEMS,2.974552780266491
POMEROY,FLAVORED RUM,2.9725877192982457
NORWALK,NEUTRAL GRAIN SPIRITS FLAVORED,2.968479021777355
MARQUETTE,TEMPORARY & SPECIALTY PACKAGES,2.968461229409401
KANAWHA,AMERICAN FLAVORED VODKA,2.956523845065385
CLEAR LAKE,MEZCAL,2.9561823827195064
DELMAR,STRAIGHT BOURBON WHISKIES,2.954073795311999
BLUE GRASS,TEMPORARY & SPECIALTY PACKAGES,2.9508761209654044
CASCADE,FLAVORED GIN,2.95
ELDRIDGE,BOTTLED IN BOND BOURBON,2.948785570969053
NEOLA,100% AGAVE TEQUILA,2.946257982120051
ALBION,BLENDED WHISKIES,2.9444444444444446
GARWIN,AMERICAN DRY GINS,2.9426628274657785
WASHBURN,AMERICAN SCHNAPPS,2.942352509689347
EDDYVILLE,WHISKEY LIQUEUR,2.9358131922121284
HULL,AMERICAN CORDIALS & LIQUEUR,2.9318678012758
SCRANTON,AMERICAN CORDIALS & LIQUEUR,2.9285714285714284
ATLANTIC,SPECIAL ORDER ITEMS,2.926419456353718
ALDEN,IMPORTED FLAVORED VODKA,2.9228038895398343
PELLA,CORN WHISKIES,2.922705314009662
PERRY,AMERICAN DISTILLED SPIRIT SPECIALTY,2.920992063492063
HARPERS FERRY,STRAIGHT RYE WHISKIES,2.9198778721879664
WINDSOR HEIGHTS,NEUTRAL GRAIN SPIRITS FLAVORED,2.912828020052025
GLIDDEN,IMPORTED BRANDIES,2.910154612539164
MINDEN,IMPORTED SCHNAPPS,2.9000000000000004
HAMPTON,AMERICAN DISTILLED SPIRIT SPECIALTY,2.886190476190476
MORNING SUN,FLAVORED RUM,2.882857142857143
HAMPTON,IOWA SPIRITS MANUFACTURERS,2.8813281882068167
WATERLOO,MEZCAL,2.8811835533163443
NEW VIRGINIA,IOWA SPIRITS MANUFACTURERS,2.8790765410826125
MITCHELLVILLE,TEMPORARY & SPECIALTY PACKAGES,2.8765627149895114
HUMESTON,WHITE RUM,2.8669688282662347
DAKOTA CITY,CREAM LIQUEURS,2.866876017068217
WASHINGTON,BOTTLED IN BOND BOURBON,2.8601146144832437
DELHI,WHISKEY LIQUEUR,2.858150368417301
RUNNELLS,COCKTAILS/RTD,2.8561046197629394
WEST BEND,SINGLE MALT SCOTCH,2.8551800104353875
GLADBROOK,GOLD RUM,2.854761904761905
PALO,100% AGAVE TEQUILA,2.8503439621923756
PLEASANTVILLE,IMPORTED CORDIALS & LIQUEUR,2.8453642808056805
HINTON,IMPORTED BRANDIES,2.840845920257458
DEWITT,AGED DARK RUM,2.8376013201257186
VAN HORNE,IMPORTED VODKAS,2.835905096118132
GEORGE,STRAIGHT RYE WHISKIES,2.82916373047501
MONTROSE,SCOTCH WHISKIES,2.8283824335940957
POCAHONTAS,100% AGAVE TEQUILA,2.8227391105258985
WALCOTT,AMERICAN DRY GINS,2.820536325413122
IDA GROVE,IOWA SPIRITS MANUFACTURERS,2.812929814458555
WELLMAN,STRAIGHT RYE WHISKIES,2.8117392092977305
HINTON,AMERICAN VODKAS,2.8092565824685978
SERGEANT BLUFF,IOWA SPIRITS MANUFACTURERS,2.807548719331429
OSKALOOSA,MEZCAL,2.8055304172951234
MARION,SPECIAL ORDER ITEMS,2.7960475044931905
NEW LONDON,BLENDED WHISKIES,2.7885269590208526
MORNING SUN,AMERICAN SCHNAPPS,2.7884164847135606
RICEVILLE,AMERICAN BRANDIES,2.7852231701886017
OXFORD,TEMPORARY & SPECIALTY PACKAGES,2.78156813592915
DURANT,IOWA SPIRITS MANUFACTURERS,2.7804459753908506
PRAIRIE CITY,IOWA SPIRITS MANUFACTURERS,2.778165940577649
SULLY,GOLD RUM,2.7676630434782608
CEDAR RAPIDS,AMERICAN DISTILLED SPIRIT SPECIALTY,2.7653016183630044
CHARLES CITY,NEUTRAL GRAIN SPIRITS FLAVORED,2.760492924746245
ELKADER,IMPORTED FLAVORED VODKA,2.7525869009574584
MASON CITY,BOTTLED IN BOND BOURBON,2.751694780498956
COLO,IMPORTED DRY GINS,2.75
LAKE CITY,IMPORTED CORDIALS & LIQUEURS,2.7499999999999996
NICHOLS,FLAVORED RUM,2.7495971727955717
ROCK RAPIDS,FLAVORED GIN,2.742479058700825
KALONA,TEMPORARY & SPECIALTY PACKAGES,2.741496608165235
DAYTON,COCKTAILS/RTD,2.7374887284209244
DEWITT,MEZCAL,2.734568656585963
EARLY,AMERICAN BRANDIES,2.7318911132438095
NEW SHARON,IOWA SPIRITS MANUFACTURERS,2.7285879629629632
ANAMOSA,SINGLE BARREL BOURBON WHISKIES,2.7239899945996924
EMMETSBURG,BOTTLED IN BOND BOURBON,2.7237304831344824
LE CLAIRE,IMPORTED CORDIALS & LIQUEUR,2.7227090595685883
MILFORD,BOTTLED IN BOND BOURBON,2.7184464108523794
SAGEVILLE,SPICED RUM,2.7145324157507416
WILLIAMSBURG,IMPORTED DRY GINS,2.7085420585564157
LOST NATION,TENNESSEE WHISKIES,2.708151176808517
MARTENSDALE,IMPORTED SCHNAPPS,2.7027513227513222
BALDWIN,100% AGAVE TEQUILA,2.6944472326783986
DUMONT,100% AGAVE TEQUILA,2.690007829320806
MURRAY,CANADIAN WHISKIES,2.6877332558607283
LAKE CITY,STRAIGHT RYE WHISKIES,2.68509404749553
PALO,STRAIGHT RYE WHISKIES,2.684576123005712
BONDURANT,AGED DARK RUM,2.6801004805591964
LEON,IMPORTED BRANDIES,2.677009818066892
RUDD,FLAVORED RUM,2.6733985765124553
CHARLES CITY,IMPORTED DISTILLED SPIRIT SPECIALTY,2.66936887322057
HOLSTEIN,AMERICAN DISTILLED SPIRIT SPECIALTY,2.668589096089096
GRIMES,BOTTLED IN BOND BOURBON,2.666140248245574
HUMBOLDT,NEUTRAL GRAIN SPIRITS FLAVORED,2.6628584982966292
NORA SPRINGS,IMPORTED BRANDIES,2.659187386294724
ROBINS,100% AGAVE TEQUILA,2.651432258768852
DALLAS CENTER,IOWA SPIRITS MANUFACTURERS,2.64789667097342
EVANSDALE,IOWA SPIRITS MANUFACTURERS,2.646660642814009
RUNNELLS,BLENDED WHISKIES,2.6395273008391626
SAGEVILLE,TENNESSEE WHISKIES,2.6386755506184474
MERRILL,IRISH WHISKIES,2.6362300202094437
POMEROY,IOWA SPIRITS MANUFACTURERS,2.6333333333333333
GRAND MOUNDS,IOWA SPIRITS MANUFACTURERS,2.628599374818665
MONONA,SINGLE BARREL BOURBON WHISKIES,2.6186814751530685
ADEL,NEUTRAL GRAIN SPIRITS FLAVORED,2.61843974148391
INWOOD,NEUTRAL GRAIN SPIRITS,2.6180555555555554
LE GRAND,MIXTO TEQUILA,2.6154140443352643
FREDERICKSBURG,IMPORTED CORDIALS & LIQUEUR,2.6114530439542762
MARSHALLTOWN,NEUTRAL GRAIN SPIRITS FLAVORED,2.611447134462907
KEOKUK,NEUTRAL GRAIN SPIRITS FLAVORED,2.602222400603503
CLINTON,CORN WHISKIES,2.601449275362319
FONTANELLE,IMPORTED SCHNAPPS,2.5992613111726683
WEST DES MOINES,BOTTLED IN BOND BOURBON,2.598715963530066
LE CLAIRE,COFFEE LIQUEURS,2.5982729569105336
ANITA,AMERICAN CORDIALS & LIQUEUR,2.591893701985827
DAKOTA CITY,AMERICAN CORDIALS & LIQUEUR,2.5876714109879315
INDEPENDENCE,NEUTRAL GRAIN SPIRITS FLAVORED,2.586020907522089
RAYMOND,IMPORTED CORDIALS & LIQUEUR,2.5832152145215037
CLIVE,MEZCAL,2.581088845794728
DOON,FLAVORED RUM,2.5794242186608787
VAN HORNE,WHISKEY LIQUEUR,2.5790149757872602
MASON CITY,AMERICAN DISTILLED SPIRIT SPECIALTY,2.5753728026421134
GREENFIELD,SINGLE BARREL BOURBON WHISKIES,2.574
BELMOND,SINGLE MALT SCOTCH,2.564158329708569
EARLHAM,TEMPORARY & SPECIALTY PACKAGES,2.563241101467257
FAIRFIELD,AMERICAN DISTILLED SPIRIT SPECIALTY,2.559926354347407
CRESCENT,IMPORTED SCHNAPPS,2.558891454965358
ANTHON,NEUTRAL GRAIN SPIRITS,2.5555555555555554
GREENFIELD,IOWA SPIRITS MANUFACTURERS,2.5540740932784383
LAKE VIEW,IMPORTED BRANDIES,2.55207635055571
HILLS,IOWA SPIRITS MANUFACTURERS,2.5515810650157578
FONTANELLE,TENNESSEE WHISKIES,2.5505173291117766
GUTTENBERG,COCKTAILS/RTD,2.549054318210588
WEST BEND,SPICED RUM,2.5421853785714856
NEW HARTFORD,FLAVORED RUM,2.5341597139451726
MONROE,IOWA SPIRITS MANUFACTURERS,2.5324207694542444
ARNOLDS PARK,AGED DARK RUM,2.532420145401535
PLEASANT VALLEY,COCKTAILS/RTD,2.531255031229979
MIDDLETOWN,IOWA SPIRITS MANUFACTURERS,2.526031070775824
MOUNT AYR,TEMPORARY & SPECIALTY PACKAGES,2.5253201686652624
ONAWA,IOWA SPIRITS MANUFACTURERS,2.5224519228311038
GLENWOOD,AGED DARK RUM,2.5201583871996616
TAMA,TEMPORARY & SPECIALTY PACKAGES,2.5188830855765363
OSKALOOSA,NEUTRAL GRAIN SPIRITS FLAVORED,2.518100656366895
WYOMING,AMERICAN FLAVORED VODKA,2.517127371273713
FONTANELLE,CANADIAN WHISKIES,2.5170532060027284
CRESCENT,AMERICAN SCHNAPPS,2.5161764705882352
WOODBINE,IOWA SPIRITS MANUFACTURERS,2.515001417944473
ROLAND,IMPORTED FLAVORED VODKA,2.5140525838621937
RUNNELLS,WHITE RUM,2.510987654320988
DEXTER,AMERICAN CORDIALS & LIQUEUR,2.510792789397651
CRESTON,FLAVORED GIN,2.5044682014565662
BELLE PLAINE,BOTTLED IN BOND BOURBON,2.502583287802778
MARCUS,COFFEE LIQUEURS,2.5010881409938603
SAC CITY,CORN WHISKIES,2.5
LE CLAIRE,IOWA SPIRITS MANUFACTURERS,2.497871283376621
BALDWIN,BLENDED WHISKIES,2.49475565416346
LEON,NEUTRAL GRAIN SPIRITS FLAVORED,2.492008281573499
EDDYVILLE,COCKTAILS/RTD,2.490365796498608
SLATER,AMERICAN FLAVORED VODKA,2.4902234704411996
GRAND JUNCTION,IRISH WHISKIES,2.484507042253521
GILBERTVILLE,AMERICAN DRY GINS,2.4810061601642706
SPRINGVILLE,WHITE RUM,2.4782631660601964
ALBERT CITY,TENNESSEE WHISKIES,2.4748761152833945
CLEAR LAKE,SPECIAL ORDER ITEMS,2.4745851323218626
WILLIAMSBURG,SCOTCH WHISKIES,2.473413257880711
FONDA,IMPORTED VODKAS,2.471668982553651
DEWITT,IOWA SPIRITS MANUFACTURERS,2.4677977410411485
MAYNARD,WHISKEY LIQUEUR,2.4606116691081668
MILFORD,MEZCAL,2.4540139812816237
DAKOTA CITY,IMPORTED CORDIALS & LIQUEUR,2.4507315643690863
ATLANTIC,AMERICAN SLOE GINS,2.4444444444444446
